order_id,user_id,total_amount,order_date
1271,11608,5812.58,2047-05-28 14:29:38.072582
1272,17214,16809.48,2046-09-07 12:31:46.230114
1273,3406,18250.91,2045-07-14 05:12:43.094163
1274,4950,3540.36,2049-09-01 23:02:21.964993
1275,7072,8101.79,2046-06-22 12:37:16.926156
1276,11618,5509.86,2049-01-10 06:38:10.351540
1277,10356,5122.77,2047-05-11 13:53:47.185334
1278,17481,15991.23,2048-10-16 06:51:11.928891
1279,7344,23814.84,2047-01-08 20:16:09.665298
1280,8529,24793.43,2045-03-31 23:24:23.324368
1281,14641,5539.76,2045-11-29 06:26:54.494368
1282,1899,1563.58,2046-08-18 17:11:33.615732
1283,16109,10822.62,2047-11-02 18:21:51.528159
1284,10221,21527.27,2045-08-29 10:48:26.400059
1285,688,5814.1,2047-01-01 21:05:03.403308
1286,9368,19065.54,2045-10-01 03:34:29.888912
1287,4714,16750.58,2048-08-27 00:25:40.227101
1288,19114,5817.33,2049-06-01 08:12:24.658295
1289,13797,4403.57,2046-12-02 09:13:18.008650
1290,14268,23079.26,2046-12-07 18:20:15.562943
1291,3792,21269.2,2048-12-06 04:37:28.203363
1292,13615,2457.4,2049-03-09 08:27:33.881714
1293,6894,21246.23,2046-12-16 20:54:07.751100
1294,18811,20521.97,2048-11-22 08:42:34.448759
1295,19438,24289.51,2048-09-06 02:53:06.875024
1296,6727,5920.06,2046-04-16 19:58:31.120622
1297,5234,4066.81,2046-08-04 23:55:27.400260
1298,4532,18532.33,2044-11-10 07:19:04.715709
1299,1484,22269.4,2048-12-03 12:19:00.187905
1300,8683,9767.09,2045-04-30 12:02:30.722434
1301,7706,21026.88,2049-08-13 08:31:59.861148
1302,232,21374.56,2046-06-13 21:43:27.126122
1303,11617,12199.39,2048-05-08 00:32:23.651988
1304,8560,19048.43,2046-09-27 04:42:13.351495
1305,11397,8463.52,2044-12-22 07:35:08.515185
1306,7753,12249.9,2049-08-13 04:12:54.966525
1307,10998,4556.58,2045-07-04 09:52:02.113253
1308,18879,19035.2,2048-03-07 09:38:25.832222
1309,1937,19529.42,2047-04-30 01:24:27.004071
1310,2193,11511.09,2045-09-28 07:55:04.495768
1311,17143,6002.86,2044-12-17 21:57:38.436595
1312,13736,9202.37,2045-10-26 12:49:35.248604
1313,4098,17506.22,2047-07-28 14:21:58.434521
1314,17432,4049.24,2048-12-11 01:21:48.273213
1315,15783,13256.1,2046-03-05 16:33:35.584119
1316,968,21825.55,2046-12-22 08:32:05.106581
1317,12791,8487.91,2048-11-13 17:56:02.259851
1318,1951,6534.54,2045-03-03 04:23:23.573138
1319,897,15571.02,2049-08-29 18:52:39.289960
1320,5618,4190.9,2045-11-07 15:31:18.293747
1321,10363,8741.86,2046-09-26 19:19:31.261172
1322,2174,7861.21,2049-03-21 07:54:08.596351
1323,12302,22747.23,2045-10-18 21:10:06.522876
1324,16427,14268.26,2048-11-15 07:54:57.124228
1325,1041,16138.44,2049-10-06 17:02:15.095472
1326,14919,12057.11,2047-06-30 00:46:02.840375
1327,5804,18351.05,2046-12-28 18:03:14.565125
1328,19026,24525.61,2045-10-29 02:28:28.238402
1329,9703,5650.43,2047-02-15 19:39:28.829395
1330,1603,20427.8,2048-09-29 10:53:10.590332
1331,7902,11790.7,2046-01-12 02:24:45.236556
1332,7314,2741.18,2045-03-20 08:34:50.995656
1333,15602,8066.25,2045-09-13 11:05:20.549647
1334,16463,11210.18,2047-12-17 21:17:32.257617
1335,9995,3593.2,2046-03-08 18:00:37.799072
1336,4297,2920.95,2048-12-13 14:16:41.368890
1337,18022,3698.85,2049-02-10 13:19:14.446297
1338,15514,13601.83,2046-03-28 10:39:09.363954
1339,14569,11633.32,2048-09-06 04:53:12.316236
1340,15166,15874.71,2048-11-26 09:36:49.220051
1341,18931,23165.72,2047-04-03 06:32:51.243761
1342,1374,4352.43,2048-08-16 21:27:04.607985
1343,8652,8162.72,2048-08-23 17:57:44.218635
1344,9564,17145.27,2047-03-11 05:52:18.681626
1345,5931,4439.1,2048-09-01 08:00:17.057784
1346,13934,3009.33,2049-01-14 18:41:31.878404
1347,16932,4168.92,2045-05-19 15:03:18.019490
1348,17538,4729.8,2046-10-14 06:25:45.013115
1349,471,6195.4,2049-02-10 12:19:49.021213
1350,17901,8092.64,2048-12-11 07:24:14.857549
1351,11664,2505.84,2047-03-25 17:10:29.413460
1352,6149,23598.26,2046-07-21 13:36:16.832292
1353,9339,8962.0,2045-04-07 02:07:29.027698
1354,1843,4637.72,2045-12-28 10:32:07.659942
1355,9920,16521.5,2046-06-09 21:35:22.156212
1356,4765,19219.05,2047-08-08 02:56:20.074327
1357,3585,12419.85,2045-01-01 21:24:59.222411
1358,3293,21232.0,2047-12-03 13:17:03.998222
1359,18712,16833.75,2049-03-31 18:34:36.627388
1360,16295,14285.81,2044-11-15 16:19:52.571124
1361,18961,13501.44,2046-03-05 08:03:02.355700
1362,6337,3021.44,2046-02-13 10:17:38.761103
1363,1654,6219.09,2048-10-04 16:30:18.783451
1364,10634,15682.92,2046-11-23 06:30:32.122528
1365,3627,9465.87,2049-08-19 11:06:24.760671
1366,2247,3282.07,2047-03-02 14:10:36.338331
1367,14121,15019.39,2046-07-29 20:05:28.711591
1368,4006,20672.96,2045-10-14 17:04:00.182906
1369,11237,5174.18,2047-03-07 06:13:19.939439
1370,19840,13202.59,2047-08-01 17:54:25.097799
1371,6856,17696.42,2045-03-02 17:52:01.026814
1372,1631,2146.13,2048-09-18 16:56:14.251593
1373,7155,21089.26,2045-12-29 13:44:41.227735
1374,14568,5636.58,2045-08-15 05:36:10.523024
1375,8469,3148.57,2048-08-05 16:24:24.911127
1376,1296,8753.57,2049-02-21 19:57:30.084187
1377,4643,8594.26,2049-01-15 14:17:27.823730
1378,4115,5311.54,2048-05-12 19:23:21.719237
1379,3257,20488.67,2048-10-18 22:50:24.104751
1380,12092,14038.82,2048-08-20 13:43:02.278004
1381,16841,22703.85,2048-06-05 04:53:45.940822
1382,13611,22207.41,2045-01-21 08:56:20.401154
1383,5130,15025.2,2045-03-22 23:01:28.914139
1384,2776,8297.43,2049-09-08 23:02:51.605326
1385,14738,20556.82,2046-08-30 22:25:16.119703
1386,11330,18716.94,2045-04-27 06:09:32.069066
1387,13397,2113.52,2048-07-13 09:58:39.330674
1388,8053,9511.51,2047-07-01 08:44:19.238686
1389,16566,1624.88,2048-11-12 09:44:28.545377
1390,11884,18538.43,2049-07-06 21:33:11.848983
1391,12471,16519.78,2046-10-23 17:36:24.601767
1392,5449,13620.86,2046-01-12 03:21:40.407042
1393,2382,15088.42,2046-12-22 00:09:52.744208
1394,4538,17562.64,2048-11-09 20:45:48.280692
1395,16745,13553.24,2046-06-22 10:40:52.509879
1396,14000,20417.11,2046-02-09 00:59:58.013361
1397,3482,10680.75,2047-07-21 08:34:43.479635
1398,4218,14511.29,2047-08-10 22:12:19.260925
1399,898,9152.19,2046-10-12 01:39:11.389133
1400,11649,5516.2,2047-08-07 23:14:48.694545
1401,7488,17846.92,2048-10-01 20:06:43.274368
1402,12445,24936.65,2045-06-07 12:57:14.506842
1403,5697,7638.99,2048-09-01 03:08:36.826692
1404,15775,20721.85,2048-01-04 00:14:28.954179
1405,913,7999.92,2047-02-02 02:17:50.484315
1406,17026,6933.55,2049-07-22 10:42:21.562829
1407,19971,23059.25,2045-08-01 00:42:27.846856
1408,13262,8785.31,2047-06-17 15:18:10.284974
1409,18498,7144.14,2046-12-15 07:52:35.396264
1410,19675,11174.59,2049-03-27 22:32:13.462550
1411,3325,3408.03,2046-05-29 12:57:27.287513
1412,16345,12600.08,2045-06-30 16:21:01.752141
1413,4004,11945.72,2046-09-26 21:22:37.366662
1414,1289,15157.44,2046-03-02 05:17:40.444055
1415,3536,3288.63,2045-07-12 23:53:22.452916
1416,6607,6636.03,2047-08-14 02:47:36.935558
1417,16408,21027.1,2048-02-20 16:42:24.397471
1418,13702,10167.73,2049-10-04 20:46:33.856317
1419,11119,21824.98,2045-12-10 04:51:31.306312
1420,1786,7818.96,2048-06-11 05:12:16.088506
1421,16105,2388.73,2045-05-14 05:37:36.803174
1422,13960,19326.73,2049-10-16 06:04:25.162489
1423,5299,14228.83,2045-01-05 01:30:59.553663
1424,2061,23943.71,2047-03-01 06:11:51.755866
1425,18694,19492.81,2049-06-14 21:19:34.117420
1426,19413,6892.78,2047-08-03 12:02:31.049793
1427,5874,3317.86,2049-09-18 00:37:30.003068
1428,1287,15270.76,2049-07-09 18:48:07.271305
1429,10085,3032.24,2046-06-16 18:46:56.180852
1430,14048,8861.41,2046-04-19 17:28:12.794959
1431,1629,17057.61,2047-01-15 02:20:51.050525
1432,13732,17129.95,2046-11-07 23:36:50.031982
1433,12417,18832.03,2047-05-13 11:42:23.370808
1434,1600,8947.88,2045-05-13 03:44:19.743640
1435,494,2260.7,2049-01-11 14:46:50.770772
1436,13724,13949.27,2046-03-15 10:30:55.320334
1437,2720,15393.59,2045-03-07 11:10:49.558508
1438,2239,21379.34,2047-05-01 10:56:49.132723
1439,1517,17181.26,2045-09-01 04:04:04.526764
1440,7848,14838.86,2048-08-17 12:16:10.352026
1441,1708,18014.2,2046-11-25 02:48:15.824169
1442,1337,3494.06,2049-01-03 12:18:17.492616
1443,4124,17220.41,2048-01-27 17:45:00.879055
1444,18517,16310.46,2046-02-13 18:40:53.790537
1445,10474,2277.12,2045-10-02 21:48:00.913252
1446,1915,18062.44,2048-07-23 12:50:52.387583
1447,927,10390.64,2046-09-26 05:41:12.906069
1448,17253,9766.01,2047-12-14 11:07:29.654317
1449,15031,7968.46,2046-09-10 07:28:33.167736
1450,2151,23111.63,2047-05-31 05:45:09.102848
1451,10869,14927.23,2047-03-13 04:06:32.452642
1452,15927,7880.74,2046-03-08 03:13:52.942289
1453,17104,2748.63,2049-07-08 12:16:34.653335
1454,5436,17227.04,2047-01-02 03:31:46.387529
1455,7592,21928.59,2045-12-22 06:24:13.017519
1456,9432,20267.9,2049-09-05 23:20:12.377173
1457,11213,14394.12,2046-11-05 13:14:27.739444
1458,12377,4321.76,2045-03-27 18:51:21.166870
1459,19613,22118.84,2048-11-05 06:34:43.775656
1460,11233,12917.38,2049-08-10 20:03:13.456791
1461,7225,23929.7,2047-09-03 21:48:22.062405
1462,5036,19520.37,2049-06-19 22:08:52.571247
1463,542,7355.78,2047-08-24 16:06:43.515536
1464,17749,24682.4,2048-12-08 22:53:14.989330
1465,7695,1790.07,2049-07-16 02:57:19.592356
1466,10004,8692.54,2047-05-29 21:10:19.380209
1467,12618,6600.02,2044-12-31 03:27:20.486531
1468,11771,21155.63,2049-07-29 01:44:17.408336
1469,9235,13852.98,2045-11-08 11:22:16.835083
1470,19224,2369.8,2047-04-13 08:21:57.852366
1471,15369,21778.16,2047-12-16 17:52:01.658456
1472,8951,7832.22,2049-01-21 01:02:31.977167
1473,14006,13665.74,2049-09-15 03:32:08.653949
1474,12577,10665.38,2048-11-22 06:36:23.694995
1475,8834,20123.43,2044-12-04 21:51:27.135893
1476,10318,3628.91,2045-04-16 18:48:43.722810
1477,831,20565.98,2047-11-11 14:14:02.374628
1478,15258,13288.09,2048-02-26 21:36:30.642862
1479,13959,2108.58,2048-12-15 08:40:27.964754
1480,10300,2028.98,2047-08-20 03:46:29.754121
1481,6298,11245.28,2048-04-24 22:05:51.731533
1482,19180,12172.02,2048-11-11 21:56:50.389399
1483,1284,12731.35,2046-06-04 14:58:31.307580
1484,3796,22675.51,2045-02-04 02:23:18.738223
1485,9875,24806.06,2046-02-13 09:39:18.933639
1486,17849,14118.57,2047-04-10 20:52:33.865905
1487,3316,4595.46,2049-10-15 03:41:30.733874
1488,17846,1776.95,2045-01-12 19:09:13.605726
1489,18178,2157.95,2048-03-15 17:06:56.149713
1490,1040,4227.65,2046-07-17 06:38:08.367506
1491,10502,15705.97,2046-07-24 18:29:40.916966
1492,3575,4944.61,2047-03-29 16:38:56.098715
1493,5395,8373.72,2046-06-22 23:11:05.209420
1494,19095,22275.56,2047-12-21 15:08:20.750021
1495,16338,10586.08,2049-03-02 02:28:08.591393
1496,19870,14263.27,2049-10-02 04:36:43.653804
1497,4214,23590.41,2048-03-20 01:27:11.960495
1498,6902,10399.12,2045-01-22 14:42:21.473914
1499,2476,4789.33,2044-11-21 18:09:31.099971
1500,12285,4230.5,2046-10-24 19:15:11.275442
1501,8143,16300.41,2047-07-03 06:38:39.794964
1502,2700,10350.94,2047-07-17 06:17:49.941030
1503,16061,7109.12,2047-09-14 01:14:43.674768
1504,4753,21325.44,2049-04-05 05:16:19.757906
1505,6996,19501.38,2047-12-03 19:58:17.773481
1506,3453,21462.46,2047-12-25 16:53:19.133403
1507,4329,15544.26,2048-02-18 00:13:50.335152
1508,7585,20450.21,2047-01-27 13:04:56.347996
1509,9511,19099.49,2047-12-23 06:20:49.320257
1510,3149,21797.4,2049-06-11 07:14:51.127409
1511,15565,11731.32,2045-11-04 22:57:49.639419
1512,7161,5086.39,2045-10-31 17:26:11.658170
1513,801,5560.85,2049-05-27 22:22:37.976765
1514,2816,21521.81,2049-07-01 12:06:13.402786
1515,4371,4456.74,2045-11-28 16:06:47.404649
1516,17991,23048.34,2047-11-18 01:26:05.776845
1517,8545,14319.88,2046-08-17 17:25:57.209136
1518,2056,15767.99,2047-12-13 15:37:22.096407
1519,13985,8824.17,2047-12-19 14:06:16.835420
1520,5550,18634.75,2045-05-11 06:55:18.256735
1521,8244,14534.05,2048-10-30 21:20:54.618392
1522,15712,5902.19,2045-01-22 17:12:55.020415
1523,15767,9983.78,2047-04-10 22:01:29.434760
1524,10053,16377.28,2045-08-16 01:54:31.101038
1525,11393,24958.04,2046-01-22 13:05:50.538102
1526,439,2480.45,2049-10-08 07:26:29.867365
1527,15661,18692.24,2045-07-04 15:57:29.261925
1528,3744,4545.91,2046-08-13 02:03:18.713919
1529,17305,23153.64,2045-05-15 14:34:34.150013
1530,1178,2066.17,2044-12-13 18:22:01.383690
1531,11182,6363.74,2046-07-26 05:32:01.912993
1532,11596,3030.43,2045-11-10 02:25:30.045490
1533,9206,13548.02,2047-08-14 00:01:33.653389
1534,10132,2706.31,2046-01-17 14:31:57.189973
1535,5110,22927.8,2046-11-27 23:17:20.584068
1536,10497,19556.32,2044-12-14 14:19:24.790879
1537,15936,8304.2,2047-05-18 00:26:33.850207
1538,17723,6931.82,2048-09-21 17:52:25.807996
1539,5686,2067.09,2049-04-04 18:42:59.091841
1540,17408,10396.26,2047-03-26 10:04:45.530535
1541,6292,8461.56,2047-12-06 05:42:59.837121
1542,19947,1856.6,2048-10-07 13:06:24.791597
1543,5007,22394.71,2048-06-27 08:08:31.100427
1544,127,6187.45,2045-08-16 07:23:56.720435
1545,9459,5285.26,2046-02-12 06:11:53.887178
1546,7764,9935.9,2047-10-06 18:22:40.053133
1547,17592,23284.77,2049-07-03 12:29:27.218854
1548,9679,7843.66,2049-07-09 06:57:21.790570
1549,799,10126.4,2044-12-28 04:04:17.203240
1550,2669,11195.72,2048-12-13 22:19:42.738511
1551,2624,18431.43,2047-01-27 13:00:45.748942
1552,18906,20251.28,2049-10-30 13:31:08.537017
1553,4689,5088.71,2047-07-15 18:15:07.053302
1554,17861,14307.65,2049-02-10 21:08:42.558848
1555,7681,1677.1,2047-04-30 10:11:06.114086
1556,8899,2981.59,2049-01-29 15:19:49.524438
1557,17012,24527.14,2047-03-24 03:20:07.078751
1558,11485,21813.22,2048-12-14 07:58:33.062544
1559,17270,3109.8,2046-10-13 00:53:31.619852
1560,13272,16729.19,2047-11-26 06:37:10.078624
1561,4745,1722.3,2048-05-07 09:55:09.256359
1562,2435,4305.31,2046-05-30 11:29:29.733109
1563,19022,20560.88,2048-08-10 00:11:06.421417
1564,13823,3549.3,2048-12-16 08:06:43.097311
1565,6858,5692.39,2045-12-22 23:38:50.756221
1566,18390,18118.55,2048-08-17 19:33:31.934632
1567,19510,2478.9,2045-09-02 02:57:21.546869
1568,16026,23331.37,2047-04-17 00:04:56.683207
1569,16285,4015.31,2049-10-24 07:15:16.379732
1570,15335,22318.01,2048-09-17 00:00:49.262241
1571,11741,9830.73,2045-02-10 19:38:42.995118
1572,4468,6053.42,2047-01-23 12:25:18.844639
1573,16869,5685.72,2048-12-15 20:44:50.559294
1574,8565,24223.84,2045-02-24 07:24:04.063439
1575,8738,16815.37,2048-07-30 07:11:06.902057
1576,1962,2590.61,2047-02-21 15:31:56.953202
1577,11188,21781.58,2048-07-05 23:34:56.804991
1578,6252,2167.47,2048-01-01 10:21:00.168177
1579,15609,3487.32,2048-07-29 15:40:38.031210
1580,10128,14038.92,2049-03-18 23:02:59.458156
1581,2536,19139.1,2047-01-11 20:31:24.425508
1582,10607,2295.97,2047-06-02 05:16:35.293946
1583,17224,5499.1,2046-12-19 11:49:53.658264
1584,1307,8638.51,2045-06-18 07:06:57.475009
1585,9740,19258.99,2047-07-23 10:43:38.150579
1586,7962,19674.93,2049-04-01 20:49:30.326532
1587,9852,2974.98,2048-11-08 08:22:23.649685
1588,4613,7965.96,2045-02-01 16:59:55.285451
1589,17293,6327.0,2046-08-20 21:28:27.019486
1590,15342,19078.11,2045-11-20 14:36:32.324011
1591,698,9144.55,2049-08-04 21:50:37.722852
1592,3855,2210.57,2045-08-24 15:19:31.794327
1593,2671,18717.14,2048-10-02 00:10:26.801147
1594,666,20424.0,2049-03-04 11:53:17.721403
1595,10772,9473.35,2047-01-30 15:36:01.809970
1596,18908,24005.91,2045-05-01 15:40:16.861027
1597,10780,8621.81,2047-10-27 22:16:13.096570
1598,18631,1803.5,2049-09-16 09:41:31.615185
1599,10602,18660.31,2048-11-01 05:42:16.080346
1600,693,21692.11,2045-08-10 15:03:42.931621
1601,11534,14843.42,2049-10-22 02:36:19.048833
1602,16867,8734.51,2048-12-22 21:37:30.630949
1603,18076,15515.14,2046-06-16 12:36:04.624864
1604,13787,7273.78,2049-06-09 01:06:53.982309
1605,16075,20253.33,2048-06-13 03:12:41.437916
1606,6842,19575.45,2049-08-20 15:05:32.027503
1607,7832,10939.89,2046-02-10 04:30:45.269212
1608,19789,1554.05,2048-12-31 13:31:44.511934
1609,11251,4455.66,2046-11-23 01:07:55.687370
1610,7100,21334.53,2049-05-29 22:22:12.614266
1611,9249,17047.79,2049-07-25 09:36:34.712497
1612,19189,10893.39,2048-09-14 01:07:52.280027
1613,17181,20681.21,2045-04-09 10:00:02.075235
1614,9257,24808.42,2049-03-20 22:24:14.123440
1615,6040,14639.08,2049-02-19 16:56:37.594601
1616,14245,16639.67,2047-05-12 15:50:37.603042
1617,13241,17994.51,2049-08-25 19:53:17.028788
1618,4960,21981.0,2045-08-07 21:53:43.517058
1619,759,4671.91,2048-09-07 03:21:37.682708
1620,16667,24436.02,2048-04-17 11:21:56.952884
1621,9313,23551.87,2047-07-24 17:52:38.269958
1622,9268,10870.33,2045-05-06 17:02:21.589106
1623,5283,22693.56,2046-12-13 03:09:54.874334
1624,6503,3406.77,2046-01-16 08:07:39.100718
1625,2735,7318.32,2047-03-28 09:53:43.754192
1626,13824,10941.88,2049-04-15 01:20:23.701329
1627,11445,19709.65,2046-02-23 07:39:13.261819
1628,7650,23862.94,2048-10-01 07:51:02.726425
1629,17141,17090.2,2049-01-31 04:12:29.709935
1630,26,18039.96,2045-11-10 09:42:49.487833
1631,2621,24315.28,2046-10-04 13:40:01.676836
1632,4393,15758.97,2049-05-04 19:05:25.338915
1633,8109,8720.55,2045-03-08 21:31:50.609772
1634,17795,24574.79,2049-06-12 10:15:10.964921
1635,17431,24047.84,2048-02-15 01:05:50.261782
1636,12654,6466.48,2046-02-20 18:55:02.762016
1637,1468,18742.04,2048-03-06 19:39:09.178960
1638,18417,3516.42,2046-07-27 17:09:39.867088
1639,16107,22392.32,2046-04-25 08:59:16.422809
1640,17197,17205.65,2047-12-18 13:04:02.911664
1641,7654,2310.32,2047-12-04 23:22:21.619078
1642,16008,6046.88,2045-11-30 20:49:56.017233
1643,9101,10681.96,2045-09-26 17:33:33.305356
1644,7143,14765.0,2046-11-15 19:44:20.046429
1645,6403,22793.47,2045-10-18 22:06:02.038589
1646,4134,7782.77,2048-09-06 03:38:13.415143
1647,15153,24198.82,2049-06-10 07:08:04.210354
1648,837,12147.29,2049-06-19 18:19:39.773251
1649,14080,8597.11,2048-07-31 22:12:14.650238
1650,10783,24399.51,2046-12-20 03:05:09.287680
1651,6242,23023.56,2049-08-19 00:19:03.149107
1652,13409,12015.68,2046-08-22 05:34:06.478903
1653,7376,13474.92,2048-04-29 14:43:11.938232
1654,13528,11481.19,2046-04-05 12:04:21.137462
1655,947,21341.59,2045-05-11 04:28:04.132306
1656,2442,13463.48,2049-07-28 04:41:52.016066
1657,16917,12814.3,2047-09-03 09:57:37.969397
1658,7563,6332.31,2045-08-02 23:08:30.311502
1659,13157,24604.21,2048-02-06 15:29:01.392383
1660,5210,17067.11,2047-05-26 20:22:25.809267
1661,14838,21131.23,2048-12-31 01:55:40.449502
1662,2020,16909.91,2049-06-11 21:15:53.720611
1663,4810,4970.87,2044-12-29 11:38:29.126632
1664,1763,21693.22,2047-07-15 02:05:45.431587
1665,4763,6628.49,2045-02-01 09:35:07.555502
1666,11091,5191.49,2048-03-27 17:29:16.763497
1667,9206,19160.95,2047-08-25 13:56:16.518258
1668,16112,23345.24,2045-02-18 23:54:47.050423
1669,15831,9816.81,2049-07-29 14:50:07.779221
1670,14239,23723.86,2047-05-08 15:27:58.251780
1671,12001,6964.34,2048-01-29 18:33:18.480051
1672,3924,18642.33,2045-07-15 01:22:57.092771
1673,19673,12750.45,2047-06-09 15:13:17.152704
1674,19858,17016.77,2049-01-19 03:51:38.223397
1675,16876,14877.88,2044-11-10 09:43:02.137043
1676,8221,16085.47,2049-04-27 07:40:27.782403
1677,11521,8871.49,2046-11-29 18:13:26.348444
1678,18582,13860.56,2047-01-18 01:02:44.191087
1679,18449,19442.26,2049-04-02 09:38:01.703798
1680,8978,10532.48,2045-10-10 07:06:09.048233
1681,961,18936.57,2045-09-12 00:36:58.617299
1682,14807,24446.17,2046-02-05 09:45:24.399036
1683,148,7810.09,2049-10-26 00:13:02.519785
1684,10693,2023.28,2049-01-05 09:07:53.192799
1685,5815,12516.91,2044-11-18 11:54:00.475428
1686,18192,5751.45,2047-05-31 08:32:13.510178
1687,5796,6115.7,2047-10-14 23:29:10.008309
1688,17261,7473.21,2046-11-07 06:53:46.394810
1689,18076,16519.77,2045-11-20 13:55:47.806115
1690,17125,23606.0,2046-02-22 21:41:59.049664
1691,8339,21095.91,2045-06-12 05:33:49.284936
1692,3342,10747.0,2048-01-13 05:16:20.186075
1693,10135,1584.26,2045-09-13 22:52:11.368823
1694,14453,14779.35,2048-02-05 10:30:48.553154
1695,13134,16499.67,2045-10-11 07:14:52.668005
1696,911,8565.87,2047-03-10 05:32:10.664573
1697,15090,22101.07,2044-11-07 07:11:17.819372
1698,897,18651.59,2046-11-25 22:12:10.101871
1699,8651,18745.55,2048-09-29 16:16:32.467783
1700,14109,10228.7,2045-10-10 01:03:37.541879
1701,1023,24819.62,2049-09-28 22:51:38.683309
1702,106,18309.14,2045-06-22 09:06:46.955530
1703,4995,23191.44,2045-12-01 03:40:39.069287
1704,14049,15243.25,2048-12-12 09:01:39.087434
1705,15984,18269.23,2047-08-27 00:31:22.524050
1706,4604,22624.35,2046-01-18 16:32:20.591636
1707,5395,22626.36,2046-08-29 04:32:03.332437
1708,333,1771.57,2047-12-01 17:20:56.225764
1709,13315,19513.25,2047-04-01 05:50:34.173560
1710,4174,3453.27,2047-02-06 23:21:15.194687
1711,10381,4687.46,2046-03-21 21:32:07.851259
1712,8922,14662.75,2049-03-03 05:14:54.425246
1713,18244,11288.39,2047-01-31 00:28:12.381250
1714,19767,24385.34,2044-12-14 12:32:02.109963
1715,223,20056.28,2045-01-13 02:35:39.732431
1716,11815,10524.43,2046-04-28 20:53:08.655167
1717,3697,24390.27,2048-08-19 21:51:09.525826
1718,11372,23629.56,2046-03-25 13:53:46.775575
1719,16854,2428.44,2045-07-17 10:07:28.826167
1720,5652,8077.36,2047-04-25 14:44:10.706157
1721,7357,4697.99,2049-06-18 02:00:44.343550
1722,956,19057.38,2046-10-31 16:25:07.980965
1723,14619,23193.66,2049-10-16 12:39:36.707339
1724,14523,10255.68,2048-08-31 11:57:50.991326
1725,5719,16182.69,2048-01-04 03:29:38.915383
1726,12696,12674.11,2048-09-15 13:39:37.114571
1727,2904,11127.23,2045-11-23 21:58:16.465812
1728,2724,9002.89,2045-05-06 11:49:48.690464
1729,6145,12294.16,2048-11-16 07:14:11.182466
1730,7241,3914.39,2048-04-26 21:24:37.658904
1731,6274,4060.22,2047-06-25 12:42:38.106098
1732,12512,17311.76,2045-08-29 16:01:41.374618
1733,16542,16247.18,2046-04-11 23:46:28.339757
1734,17321,10615.99,2048-11-21 08:52:03.752326
1735,17169,16166.46,2048-12-17 09:43:50.744065
1736,14401,15766.21,2046-07-03 10:19:13.201759
1737,12986,12413.68,2048-02-15 16:36:44.307659
1738,8042,6207.28,2049-10-05 18:45:59.238091
1739,9943,14160.72,2047-10-30 02:05:24.622756
1740,7093,7841.67,2046-02-03 02:04:15.427202
1741,8808,3322.43,2045-03-04 17:32:39.981713
1742,17275,8669.71,2045-11-06 04:29:34.251093
1743,15287,5335.16,2047-08-12 18:39:41.625375
1744,17615,11621.89,2049-06-29 13:23:33.571382
1745,2258,19999.1,2047-02-05 01:05:18.223207
1746,5838,18388.32,2048-03-23 02:21:27.725815
1747,3080,7630.76,2048-04-18 21:41:34.780666
1748,18895,3363.53,2046-02-19 17:58:50.068182
1749,18973,2493.94,2049-08-02 23:09:22.402265
1750,13127,18812.23,2045-06-29 17:13:30.505889
1751,5182,10244.16,2049-03-25 13:32:44.104339
1752,18020,11123.85,2047-11-27 08:57:20.740498
1753,7250,21443.59,2044-11-07 11:57:58.239545
1754,17357,22151.38,2046-09-26 06:18:30.075803
1755,19859,19699.69,2048-06-22 08:41:25.969686
1756,6718,6112.02,2049-04-25 20:02:39.138755
1757,586,23701.82,2046-05-08 20:18:53.541172
1758,16318,18087.53,2047-02-20 02:09:38.947690
1759,11436,4682.84,2046-06-22 16:07:01.583250
1760,850,17773.0,2047-06-19 19:33:20.110858
1761,10508,11430.02,2046-01-30 04:17:24.277499
1762,12438,24423.16,2044-11-03 23:34:45.443493
1763,10792,9262.69,2045-11-10 03:38:34.920515
1764,2387,18617.31,2048-12-29 01:17:44.977473
1765,1508,3383.26,2047-02-25 14:43:02.006557
1766,13000,4721.25,2046-05-03 09:54:29.631782
1767,18615,17462.12,2046-01-02 14:38:04.256799
1768,17533,15556.47,2048-01-26 03:58:13.395112
1769,16519,4105.97,2045-11-10 15:19:10.352139
1770,9144,6817.7,2048-07-01 02:26:06.855522
1771,4822,17955.49,2048-04-16 07:11:27.986808
1772,12529,5204.41,2047-08-16 10:36:10.228796
1773,17181,3005.61,2045-02-21 08:10:12.052737
1774,19411,15445.23,2048-01-24 21:28:28.398503
1775,16690,23047.61,2048-11-26 21:54:37.388806
1776,17780,23364.89,2046-09-03 07:52:39.503192
1777,2725,23897.87,2047-06-15 18:07:35.944301
1778,17172,6918.36,2045-07-09 21:03:58.523547
1779,10663,19710.33,2046-07-23 15:28:35.531351
1780,8480,23356.51,2045-02-09 09:57:48.662507
1781,8043,21491.61,2048-06-28 17:49:56.963635
1782,17063,4696.16,2049-08-13 22:15:32.634265
1783,17607,19744.66,2045-06-07 07:02:56.725890
1784,14345,3273.42,2045-06-07 22:57:54.762655
1785,2227,9550.43,2047-08-25 01:08:28.938386
1786,4542,16760.01,2045-10-09 02:39:13.094084
1787,19600,19510.12,2048-09-24 18:07:11.440382
1788,7584,21513.11,2045-04-12 16:02:53.056997
1789,14068,16786.45,2047-08-27 10:11:12.101584
