order_item_id,order_id,product_id,quantity,price
7377,9130,1676,5,17139
7378,24966,1876,4,19484
7379,27803,1645,2,4179
7380,28542,1443,4,16885
7381,24491,1167,2,11763
7382,18639,1068,4,5091
7383,26236,672,2,14382
7384,3854,1622,4,20922
7385,18091,17,5,15765
7386,6709,34,4,8785
7387,2911,1025,3,21695
7388,8106,562,3,14706
7389,6116,382,1,24684
7390,21097,18,4,4662
7391,15820,184,5,12162
7392,26680,1739,1,13350
7393,290,414,2,23347
7394,6593,896,1,15471
7395,7960,1031,2,9109
7396,17601,689,4,14082
7397,11615,1777,1,2335
7398,11676,1329,4,16460
7399,16322,595,5,1574
7400,6529,1531,4,13351
7401,26928,983,5,18011
7402,21830,750,5,18935
7403,11958,95,2,24748
7404,13008,138,1,10330
7405,12231,833,4,12125
7406,5420,1227,2,23635
7407,6761,692,1,17020
7408,27223,481,1,9739
7409,23291,1927,4,8101
7410,18641,1431,3,4603
7411,21758,1879,1,6853
7412,23895,796,2,22185
7413,2114,733,1,12645
7414,22046,292,3,22514
7415,10568,1743,2,6057
7416,26344,542,5,7265
7417,15263,1198,3,7087
7418,22112,1597,2,21310
7419,1298,768,4,13790
7420,8949,638,3,18567
7421,7106,1353,3,1573
7422,7374,5,1,13581
7423,2135,620,3,24943
7424,26161,1076,4,14200
7425,14756,1664,1,6999
7426,3674,1746,2,17988
7427,3503,1543,2,16022
7428,10921,1481,2,14837
7429,11473,565,1,22433
7430,14851,67,1,15249
7431,5857,1921,4,14116
7432,29584,172,1,7615
7433,16346,1314,3,9366
7434,17851,449,4,16871
7435,17294,1259,1,23531
7436,24825,764,3,10145
7437,25676,1886,1,5034
7438,19814,493,2,5338
7439,6239,1401,3,24944
7440,16883,551,5,15479
7441,3841,435,3,21641
7442,28991,283,2,21102
7443,22644,802,1,3652
7444,27323,1523,3,10062
7445,21329,377,1,11849
7446,22354,504,5,6664
7447,25888,1067,4,21681
7448,28867,1302,4,21195
7449,6641,295,4,5600
7450,979,658,3,8916
7451,16716,1851,2,15752
7452,9285,1421,3,9742
7453,24993,1225,5,10189
7454,17754,1681,1,12189
7455,24538,1523,4,24570
7456,8477,955,4,2602
7457,12813,1209,4,19954
7458,3129,954,4,16501
7459,29479,1867,3,15086
7460,4779,547,3,19156
7461,27239,273,3,4554
7462,13933,675,3,4051
7463,10638,561,5,3037
7464,24783,694,2,8526
7465,10743,169,2,21313
7466,13594,1850,3,8039
7467,1458,348,3,12864
7468,17411,1352,4,3444
7469,29741,1351,5,13969
7470,832,159,4,12476
7471,17730,669,5,11745
7472,24356,923,4,2492
7473,7953,345,3,18254
7474,14922,1270,2,19169
7475,27704,1739,5,23403
7476,18703,985,3,4920
7477,22685,1892,5,23274
7478,16350,402,1,24964
7479,10334,98,1,9459
7480,7215,1433,1,7392
7481,26254,1083,5,19313
7482,4414,1235,5,15744
7483,11668,1277,3,19203
7484,26685,971,5,5348
7485,25287,750,4,10774
7486,15163,1835,4,22987
7487,21412,4,1,9107
7488,22067,244,5,8516
7489,2606,1075,3,18766
7490,9954,1611,3,6408
7491,1486,728,3,2584
7492,929,194,3,2675
7493,28216,1187,5,14088
7494,29218,924,3,18222
7495,15833,1069,1,23836
7496,652,108,2,3188
7497,25633,762,1,9370
7498,145,79,1,9618
7499,8341,418,1,16972
7500,22160,1361,4,9558
7501,26286,1494,1,4182
7502,16145,1472,4,18310
7503,1597,1405,4,21866
7504,6339,1264,4,9140
7505,16101,283,4,20137
7506,21873,1154,5,11302
7507,18593,53,5,21467
7508,21178,232,3,23245
7509,10255,1254,5,9626
7510,22166,658,1,19054
7511,18405,1339,3,21045
7512,28784,1765,1,2532
7513,19080,1572,2,13560
7514,18178,1074,3,16458
7515,2062,1047,4,1788
7516,1689,1423,1,24365
7517,5300,324,3,24400
7518,21213,603,2,14792
7519,6800,651,1,21721
7520,19392,1082,4,21288
7521,14132,1453,1,1991
7522,7117,1122,5,4796
7523,10821,1066,2,14583
7524,15737,1313,1,9540
7525,25469,1845,3,5599
7526,25975,289,2,8004
7527,16752,1675,2,8819
7528,12572,1078,4,15380
7529,2247,471,2,22595
7530,25955,1008,5,21619
7531,28167,1359,4,18338
7532,19227,625,1,17217
7533,16750,1303,5,3274
7534,25094,699,2,18159
7535,364,751,1,8984
7536,17852,202,4,10593
7537,22632,556,4,16784
7538,375,1779,5,24564
7539,8351,310,1,20045
7540,15206,945,3,8164
7541,10345,205,2,13379
7542,27293,1724,2,12280
7543,18128,1738,1,4390
7544,17240,86,4,17507
7545,25211,1421,1,15184
7546,8956,95,3,8359
7547,23399,1151,4,22403
7548,11817,1201,1,23879
7549,17186,769,3,18698
7550,26214,1683,3,11285
7551,4926,928,5,5179
7552,18194,1427,3,21872
7553,21866,1830,3,13704
7554,24964,1114,1,10528
7555,1091,1880,3,5526
7556,1540,1395,4,6133
7557,29149,803,1,20234
7558,24066,1421,1,2298
7559,25007,1511,1,24036
7560,9395,1202,1,10863
7561,3028,1374,2,6609
7562,28393,846,3,21968
7563,35,461,3,3545
7564,4769,352,4,24803
7565,10516,1214,4,24125
7566,7785,1566,2,19238
7567,11974,1839,4,21281
7568,22359,290,2,23957
7569,12692,822,2,4668
7570,24873,1306,3,13828
7571,7373,1780,1,17891
7572,17951,861,3,10480
7573,25741,1207,1,9310
7574,18059,285,4,5128
7575,17733,477,5,4767
7576,9062,1565,2,14847
7577,19519,666,4,19811
7578,16625,946,2,19469
7579,25768,1178,3,22407
7580,19975,466,4,23589
7581,18040,1295,5,19547
7582,25587,1402,3,16182
7583,28518,427,4,11599
7584,3323,316,4,10556
7585,1351,1853,4,19289
7586,25041,546,2,10837
7587,29117,671,5,6959
7588,16184,1454,1,21307
7589,9950,647,2,21713
7590,2075,1858,1,11307
7591,27370,479,5,18302
7592,9720,194,5,6279
7593,21790,412,4,4428
7594,27271,453,2,2860
7595,15763,1480,3,11809
7596,11384,91,2,14199
7597,21244,1191,1,2202
7598,19078,382,3,6309
7599,4235,1932,2,16860
7600,28071,39,5,21657
7601,29245,1793,5,24383
7602,13261,128,2,13770
7603,13730,706,4,11418
7604,13559,1639,3,16875
7605,22639,1475,3,18571
7606,22186,1277,2,14912
7607,26408,1029,2,11329
7608,9404,902,4,14718
7609,9520,435,2,20403
7610,12139,150,1,6690
7611,2598,1656,5,10946
7612,23966,1209,3,14468
7613,18751,330,5,8756
7614,15550,396,1,18045
7615,8212,1312,1,13728
7616,9694,327,3,19165
7617,18465,1614,3,19385
7618,12218,440,1,2858
7619,27469,545,2,20443
7620,23297,177,2,11379
7621,11412,842,4,1614
7622,2891,1337,4,3101
7623,14305,1266,2,21425
7624,25195,870,4,21365
7625,26071,666,1,21219
7626,8093,531,4,20324
7627,15077,481,5,22813
7628,4522,1193,5,19576
7629,9414,1717,2,17530
7630,25125,1856,1,7060
7631,18540,1114,1,19783
7632,5974,1459,5,14224
7633,23246,1903,2,2241
7634,17834,1641,1,4057
7635,2306,613,5,13750
7636,6485,719,3,8090
7637,22123,658,4,10401
7638,6969,1885,5,17813
7639,20233,139,2,15856
7640,21833,616,2,23765
7641,8096,1050,5,3679
7642,29072,1126,3,18131
7643,25774,1503,1,18103
7644,204,1058,5,17250
7645,21473,1732,5,18357
7646,22459,1531,4,23243
7647,25469,965,4,10141
7648,29334,1039,2,9672
7649,11732,1695,1,24402
7650,10086,649,1,21713
7651,20308,78,5,2850
7652,22190,904,2,24090
7653,27493,673,4,16189
7654,13371,172,3,14627
7655,26652,1224,5,5257
7656,22335,1670,5,8605
7657,29947,1203,2,21642
7658,4331,1880,2,6493
7659,7733,1337,2,1841
7660,12107,1316,4,1802
7661,22162,1782,4,15332
7662,4315,364,5,4485
7663,26732,656,5,13098
7664,29349,1116,2,14892
7665,3304,909,4,9506
7666,9517,415,5,14320
7667,3982,1889,3,7755
7668,7713,1151,3,12535
7669,10896,254,4,3453
7670,8309,1643,4,11334
7671,20550,78,3,12746
7672,10923,524,4,23222
7673,3810,1683,5,8842
7674,29444,274,5,6423
7675,3339,842,4,24027
7676,19657,1890,2,7814
7677,20341,143,1,9685
7678,3910,221,4,4457
7679,16451,884,1,14646
7680,9428,1087,2,9322
7681,19635,1160,5,11099
7682,21456,747,5,3702
7683,10948,224,4,10060
7684,8010,623,3,6355
7685,25118,557,3,13322
7686,25423,1229,1,14763
7687,5772,1833,3,19962
7688,16582,1212,3,2265
7689,3041,1600,4,8582
7690,312,201,2,13789
7691,18751,1196,2,24146
7692,10202,246,4,14092
7693,19219,1780,1,17318
7694,29588,417,2,10512
7695,430,38,3,12834
7696,10427,1551,2,4951
7697,14073,1870,5,8266
7698,20001,186,2,18139
7699,21741,135,1,2542
7700,20410,1531,4,14567
7701,2058,260,4,22219
7702,224,382,4,22135
7703,17198,1727,1,17603
7704,7111,605,4,18487
7705,6775,1070,2,20117
7706,22322,844,1,9657
7707,1752,1067,2,5611
7708,8730,1079,3,22653
7709,25229,136,5,6217
7710,17049,511,4,9657
7711,18553,1893,3,16541
7712,26518,607,1,6728
7713,28242,240,2,1556
7714,4831,1666,3,3986
7715,15864,359,4,6955
7716,28536,824,3,5911
7717,3744,1492,3,14433
7718,28830,947,3,5146
7719,19448,955,5,14796
7720,24912,1864,5,24730
7721,3876,49,5,20010
7722,23106,749,3,14999
7723,23883,558,1,22895
7724,2776,591,3,8097
7725,19977,1175,5,22579
7726,2080,1219,4,13026
7727,22097,897,5,24660
7728,23320,100,1,7714
7729,8525,1421,5,10041
7730,19808,385,4,2613
7731,11670,308,1,10900
7732,5246,673,1,5044
7733,25429,593,5,8611
7734,3670,1719,4,2015
7735,5881,117,2,6439
7736,15807,1526,2,3025
7737,24242,535,2,18105
7738,2058,957,3,2439
7739,20445,1148,5,13150
7740,2242,1923,2,14259
7741,2374,841,4,3177
7742,8251,138,5,11407
7743,17287,1787,4,13734
7744,11915,1345,4,3462
7745,4684,1357,2,11300
7746,1426,1184,4,17720
7747,17608,291,5,7701
7748,12004,1487,5,21370
7749,17827,169,1,9056
7750,21035,1654,4,19010
7751,6879,812,1,6201
7752,5907,1373,4,14870
7753,16135,595,3,24836
7754,4789,1330,4,14574
7755,24802,1492,1,12642
7756,2993,1594,3,20621
7757,29064,1799,3,3331
7758,13561,585,2,2984
7759,907,425,5,12208
7760,12863,1669,2,22529
7761,23594,205,3,23205
7762,1636,258,2,13314
7763,14162,1215,4,7055
7764,1906,1392,3,8481
7765,15257,1687,1,5781
7766,12878,1031,2,13190
7767,13304,643,3,4650
7768,26591,750,5,22840
7769,27767,374,4,16062
7770,9131,1753,1,4727
7771,9810,193,5,4885
7772,18291,465,3,2030
7773,22811,1282,3,7724
7774,6450,626,1,9588
7775,16953,208,2,10390
7776,25285,1930,4,13883
7777,17750,407,5,11783
7778,739,1135,2,2813
7779,20778,502,1,13388
7780,28749,555,2,12481
7781,5551,204,4,7895
7782,12851,239,5,16479
7783,18356,1514,1,22897
7784,9772,71,5,19467
7785,26841,1412,3,17625
7786,21056,194,3,18514
7787,29643,393,2,14671
7788,4024,1373,3,6482
7789,5980,959,3,12556
7790,26006,1237,3,21330
7791,24143,527,4,22838
7792,14673,120,2,9651
7793,16754,363,1,17573
7794,13402,1564,2,9595
7795,25982,705,1,6223
7796,16743,317,5,4577
7797,108,1637,4,22950
7798,22277,746,1,21100
7799,20040,1479,5,15752
7800,11584,393,2,20316
7801,18314,586,2,18647
7802,12648,532,1,16734
7803,4743,575,3,9072
7804,16963,583,3,23447
7805,17191,296,3,19507
7806,5158,992,5,12513
7807,29180,316,1,19241
7808,17546,1556,3,16228
7809,4189,1439,3,12212
7810,5699,543,4,2814
7811,25900,774,4,11983
7812,2069,986,4,23957
7813,23356,699,4,1679
7814,19989,231,3,3569
7815,5079,1248,4,21377
7816,13075,638,3,10231
7817,16139,893,1,18825
7818,12658,273,1,22246
7819,1474,1712,3,19953
7820,2736,1231,4,18630
7821,24279,241,2,2384
7822,27467,1633,4,23602
7823,21719,305,5,8144
7824,14237,7,5,2017
7825,23833,258,5,20974
7826,17958,1631,1,16275
7827,28056,1463,3,2012
7828,5434,1837,3,10257
7829,26678,929,5,20838
7830,12953,1325,5,22331
7831,7070,652,2,11142
7832,24326,1475,4,12966
7833,3673,855,2,4143
7834,20304,1893,4,8235
7835,14558,230,3,6400
7836,21913,1101,1,9838
7837,18082,1058,5,4066
7838,13652,134,5,13647
7839,24330,408,4,7469
7840,12145,231,1,1643
7841,9021,21,1,13737
7842,2480,292,3,13241
7843,23065,1775,1,16411
7844,12227,1097,3,10451
7845,26039,539,3,21063
7846,12777,965,5,15926
7847,17296,1617,1,24023
7848,17580,241,5,14361
7849,6711,832,5,7695
7850,14517,1832,4,8713
7851,19716,849,4,21270
7852,26126,654,3,14837
7853,22343,1858,2,3566
7854,28091,455,4,10384
7855,29740,1811,1,9161
7856,13773,1821,2,7386
7857,27964,947,1,24058
7858,13625,299,5,7658
7859,1306,1314,1,19402
7860,23016,452,4,13637
7861,13871,1545,1,22920
7862,27038,1488,1,7682
7863,8011,119,2,14104
7864,13876,1880,3,6037
7865,24030,422,3,16991
7866,24789,1914,5,3205
7867,1701,312,1,9425
7868,5090,1509,3,15583
7869,24550,388,1,4790
7870,1568,496,3,21780
7871,24594,134,1,5755
7872,19254,1349,5,15253
7873,6679,255,2,7396
7874,27080,717,5,4340
7875,9710,971,1,16204
7876,21006,897,4,23658
7877,1220,913,4,6249
7878,17153,1331,5,18949
7879,3918,1566,2,21323
7880,7736,1716,2,22757
7881,12828,466,2,14988
7882,22347,257,4,13983
7883,21819,1312,4,24296
7884,24127,840,3,1503
7885,13297,873,2,13454
7886,15900,1707,5,3414
7887,577,1841,4,19026
7888,21882,1124,4,2123
7889,21844,1543,3,24794
7890,11416,1106,1,15672
7891,3362,109,2,8204
7892,24106,911,5,23104
7893,11085,370,4,4967
7894,3340,1118,1,6474
7895,14886,162,3,12763
7896,3116,973,3,20540
7897,13760,918,2,14785
7898,958,1733,4,8885
7899,28089,1838,5,8682
7900,15494,1142,1,1593
7901,14004,497,2,21029
7902,21047,1392,2,20814
7903,13915,927,5,4084
7904,25719,1384,4,7217
7905,26058,640,4,6166
7906,3168,384,3,14493
7907,11949,1094,5,1927
7908,2048,1330,2,24953
7909,11818,1133,2,21553
7910,4669,918,2,3900
7911,25859,341,2,6602
7912,8142,107,5,20788
7913,20619,192,5,3313
7914,7282,298,1,4313
7915,3492,97,2,2093
7916,4188,896,4,6884
7917,16968,243,3,13202
7918,22762,1128,5,3464
7919,1803,918,3,8781
7920,4060,1908,1,3205
7921,11270,966,1,23762
7922,26370,10,5,2123
7923,3377,1807,4,4349
7924,2777,1069,4,17574
7925,26854,91,5,5542
7926,7179,566,5,24298
7927,7302,1472,4,4861
7928,22332,418,2,3540
7929,20781,1748,1,23588
7930,18390,55,3,16399
7931,25718,1776,3,9754
7932,8320,280,2,23414
7933,14118,165,3,13246
7934,20261,743,2,20174
7935,9539,1227,5,5050
7936,2860,270,4,7302
7937,9136,686,3,12502
7938,22666,650,4,8758
7939,7772,1869,3,2854
7940,8919,887,4,19753
7941,22062,688,1,21453
7942,13081,89,2,15644
7943,3913,1379,3,7198
7944,10530,1332,2,23410
7945,11945,1882,4,24832
7946,28206,202,5,8529
7947,24694,1896,5,19485
7948,28175,671,4,3896
7949,20115,73,3,8371
7950,15672,285,4,2201
7951,8724,1697,5,23535
7952,14718,800,3,23314
7953,24013,1508,1,13230
7954,13366,316,2,2141
7955,6700,1245,5,12907
7956,13710,378,2,22081
7957,27968,1047,1,20012
7958,14582,486,4,10026
7959,24486,678,4,13877
7960,10565,1331,1,8715
7961,15905,1521,4,18952
7962,2893,1104,4,11137
7963,12176,1366,2,2702
7964,28100,1165,5,7006
7965,29362,68,5,22826
7966,18506,809,1,9989
7967,7668,641,2,23145
7968,8899,506,4,14416
7969,29423,1829,2,3310
7970,29974,1502,1,8054
7971,19911,1237,4,20569
7972,26243,683,1,22237
7973,23372,1234,3,6324
7974,19103,1455,1,1838
7975,9101,1867,3,18776
7976,23235,1022,2,16387
7977,19621,469,3,15216
7978,28239,1099,5,14988
7979,18515,497,2,5205
7980,28908,616,1,12045
7981,3315,1543,4,15141
7982,15719,712,4,21960
7983,1204,938,3,18169
7984,7495,1367,5,20022
7985,9101,1572,2,13815
7986,6528,240,2,19656
7987,17656,4,5,7396
7988,19145,735,4,22536
7989,25040,903,2,24872
7990,22373,1919,2,5349
7991,7925,692,5,3011
7992,26053,770,2,9834
7993,26354,27,4,22280
7994,18040,123,1,17108
7995,18353,917,1,7435
7996,28668,1802,1,16438
7997,29396,769,1,12795
7998,23802,857,3,2785
7999,29837,1068,2,23042
8000,14286,1696,2,12127
8001,19034,942,1,19355
8002,9230,1910,3,11536
8003,18434,1726,5,23774
8004,12286,73,4,12250
8005,2008,1918,2,2667
8006,28938,1506,4,15335
8007,20860,598,4,4142
8008,3227,116,4,22648
8009,2640,1810,1,24522
8010,19112,1521,1,8071
8011,26959,543,3,15723
8012,3594,325,5,16364
8013,9891,549,5,6339
8014,5821,1845,1,21730
8015,19446,1601,2,6867
8016,24827,840,3,20352
8017,8757,1088,3,14999
8018,21203,1457,3,20562
8019,22157,1406,2,10589
8020,2019,1579,5,11037
8021,222,1173,2,7756
8022,26947,1098,1,20059
8023,24550,666,1,23765
8024,28751,856,1,11756
8025,29387,1210,5,6466
8026,28324,1071,3,16366
8027,28455,1475,2,15287
8028,2737,1058,1,18803
8029,10560,511,5,12584
8030,1315,382,3,21024
8031,20417,731,2,8917
8032,14955,914,1,4206
8033,23700,1112,2,17871
8034,4203,939,4,16053
8035,7927,818,2,23853
8036,9607,1409,1,1566
8037,28426,1716,5,20740
8038,26716,201,4,23847
8039,29255,519,4,19965
8040,15725,961,4,7174
8041,2891,233,2,16665
8042,22839,1105,2,9237
8043,23710,603,2,4860
8044,382,1319,5,13267
8045,14924,1056,1,15149
8046,17086,1018,3,11694
8047,8406,1380,3,18894
8048,13176,288,4,14192
8049,19276,1125,2,3713
8050,22471,596,2,23277
8051,17471,1212,3,17868
8052,22366,1808,2,10712
8053,20839,608,4,4474
8054,16897,243,1,4004
8055,26435,1224,5,16408
8056,26220,1603,2,17855
8057,1717,1602,4,7040
8058,15583,1315,1,17130
8059,14912,687,4,20089
8060,2045,1031,3,9368
8061,16613,1466,4,3132
8062,4459,1418,1,9375
8063,26551,1664,1,16924
8064,22429,1697,3,15617
8065,20925,1016,4,6179
8066,9951,142,2,9845
8067,12341,55,5,12537
8068,18953,1397,5,22278
8069,10153,1489,1,8398
8070,6637,452,2,4464
8071,27728,1031,4,24216
8072,19025,782,3,8618
8073,16016,1685,1,6037
8074,11029,753,4,21484
8075,11827,118,1,7056
8076,10759,1866,2,8315
8077,13747,1212,1,9703
8078,5357,1380,3,11741
8079,7504,1057,2,11316
8080,25978,399,3,6682
8081,6430,77,2,7391
8082,11197,25,3,14819
8083,6365,738,5,11704
8084,19069,958,3,2650
8085,10676,1027,5,15437
8086,24196,343,5,17925
8087,1891,388,2,7200
8088,25353,1241,1,16990
8089,10134,541,2,22017
8090,6531,1789,2,13229
8091,25379,482,4,11626
8092,9334,55,3,16921
8093,22698,977,2,12604
8094,19906,1059,1,8211
8095,2695,977,4,1707
8096,15526,759,4,17254
8097,17966,24,1,7519
8098,29128,273,1,3336
8099,23460,1509,4,14821
8100,24597,1270,3,4252
8101,29273,934,5,3660
8102,19725,386,3,21520
8103,2892,1820,2,15354
8104,20390,775,4,18863
8105,3056,1335,1,4025
8106,7538,1034,3,19734
8107,27302,146,1,9708
8108,23038,48,5,10605
8109,29908,1447,5,19075
8110,25352,1406,5,9640
8111,4927,501,3,19548
8112,29313,249,2,21941
8113,2603,1596,4,7564
8114,26675,985,4,17751
8115,12670,1836,2,4133
8116,16976,1731,2,18507
8117,18367,678,1,10557
8118,2617,741,1,21808
8119,14334,1341,3,13117
8120,11799,1064,5,21411
8121,3149,1802,3,18617
8122,29181,135,2,1569
8123,6925,141,4,12868
8124,1197,543,3,6770
8125,26767,832,3,9378
8126,12637,1015,2,20906
8127,4424,640,2,5555
8128,5740,1453,4,11041
8129,10627,838,1,22264
8130,13217,1756,2,4318
8131,25428,668,3,2187
8132,28069,1583,2,9796
8133,1985,862,1,4244
8134,1798,1400,3,21678
8135,25165,461,3,5329
8136,21138,1912,4,9079
8137,29429,567,5,2376
8138,9326,1073,1,23875
8139,27332,1217,1,15171
8140,28106,518,5,18653
8141,17916,1439,1,19723
8142,29611,849,2,21341
8143,29547,680,2,18124
8144,19331,570,3,18803
8145,10878,1284,3,24824
8146,8695,1365,1,10711
8147,12505,54,3,10703
8148,11496,1395,3,12686
8149,25547,1355,5,23150
8150,9588,1654,1,6362
8151,7709,700,3,9183
8152,5092,894,5,6028
8153,11241,71,4,15435
8154,9233,1207,2,22248
8155,28822,1290,4,15619
8156,19890,863,3,5128
8157,6620,1497,1,9914
8158,28853,1822,3,5018
8159,6854,1550,4,2101
8160,28886,822,3,21196
8161,16211,1600,5,22570
8162,15718,89,5,14377
8163,2631,448,1,16213
8164,1842,718,4,11549
8165,18328,312,5,8013
8166,26815,264,4,24809
8167,13778,598,5,23850
8168,2427,738,5,10204
8169,15540,1725,3,9998
8170,14012,890,5,4744
8171,10817,23,1,18858
8172,28763,368,5,9574
8173,13330,738,4,2091
8174,4237,145,3,1543
8175,1947,1620,3,15291
8176,7172,1091,1,8821
8177,22126,787,4,10139
8178,7123,692,5,1795
8179,21927,1718,2,23472
8180,21694,1667,5,15271
8181,25313,1901,1,20952
8182,21695,1104,1,9877
8183,9840,1277,3,9828
8184,18748,1922,5,16273
8185,16371,724,2,4391
8186,1219,220,3,20809
8187,22831,1061,4,23906
8188,3101,1159,1,15726
8189,10486,1330,1,19480
8190,10656,208,1,2156
8191,17348,1818,2,13762
8192,25545,1855,1,3794
8193,29100,1298,1,5340
8194,28093,731,4,14962
8195,24026,1581,2,21434
8196,14410,773,4,11933
8197,17506,793,5,16414
8198,17624,1355,1,17256
8199,22720,246,2,15459
8200,25017,1519,5,10448
8201,29542,1570,3,8035
8202,27130,572,5,17759
8203,13834,970,4,10920
8204,5456,1410,3,2290
8205,3248,461,1,13594
8206,2295,1312,5,20623
8207,926,1183,2,15950
8208,16675,379,3,20805
8209,6204,277,2,15271
8210,14357,1183,2,3165
8211,9235,1137,1,20234
8212,4493,223,4,22661
8213,10394,171,5,6011
8214,9015,885,3,1676
8215,28016,1254,5,18977
8216,12306,1355,2,23332
8217,27300,1397,3,10033
8218,1662,901,3,1942
8219,29055,1587,2,22539
8220,17927,1708,2,6694
8221,7874,1891,3,10797
8222,22135,458,5,24318
8223,3562,1528,5,24142
8224,29119,1055,5,19992
8225,46,343,3,8504
8226,16684,111,1,7352
8227,21078,1415,4,10171
8228,18998,1529,3,6793
8229,3127,225,3,19450
8230,7777,1274,1,19318
8231,3140,154,3,17090
8232,25292,630,1,8074
8233,10577,1245,5,9154
8234,25974,142,4,2081
8235,21215,1370,4,21703
8236,29441,237,5,9822
8237,5560,661,1,13024
8238,11897,1584,1,9755
8239,12053,469,1,3890
8240,18919,1072,1,9699
8241,12605,1819,4,14942
8242,9720,1747,3,13541
8243,24658,355,4,10886
8244,23896,903,1,23415
8245,21231,1476,1,9261
8246,4932,491,4,9041
8247,16938,164,3,24393
8248,25981,1742,4,9270
8249,21341,28,1,22701
8250,26505,1757,1,14244
8251,18904,964,4,8048
8252,14564,1051,3,20247
8253,1663,1079,4,13849
8254,6565,1807,2,12843
8255,2738,393,4,21719
8256,16548,1089,1,14894
8257,4710,1040,2,10464
8258,27391,1172,5,16292
8259,9677,1883,1,12310
8260,2355,791,2,17585
8261,20454,65,5,12534
8262,27,800,1,16780
8263,20937,866,4,22861
8264,28129,605,4,21462
8265,29396,1846,2,17383
8266,13585,628,5,18629
8267,8020,451,2,20374
8268,10416,94,3,2159
8269,19450,1695,2,22700
8270,10836,1529,5,10005
8271,4310,637,1,2643
8272,7107,435,1,18633
8273,23685,1204,4,5426
8274,8900,284,2,10741
8275,29668,158,4,1852
8276,19481,1674,3,13811
8277,988,873,5,17531
8278,7093,198,2,21838
8279,11395,105,1,6164
8280,6571,582,5,2358
8281,29813,141,4,11535
8282,12653,1018,1,22791
8283,25443,245,2,24131
8284,9757,1883,5,13051
8285,14080,627,3,14172
8286,8184,1761,3,9882
8287,28484,1796,4,10820
8288,16472,61,3,24041
8289,21629,1089,1,18516
8290,1649,152,1,18256
8291,6906,1545,3,18740
8292,16777,547,4,11275
8293,13458,1482,4,5647
8294,19116,1301,5,12593
8295,20098,775,2,7571
8296,27355,1140,5,1869
8297,6125,552,2,8479
8298,20932,765,1,24931
8299,19960,1710,5,20460
8300,12093,607,5,3514
8301,29595,1261,3,24520
8302,26553,1764,3,6975
8303,4724,1392,3,21545
8304,21579,54,5,1892
8305,24972,1661,4,17043
8306,9724,111,4,7882
8307,27337,337,4,21843
8308,18963,708,2,23473
8309,25945,1141,2,21735
8310,6716,1733,5,4286
8311,28011,1311,1,20058
8312,10837,1890,4,24618
8313,26282,1386,3,3478
8314,19032,704,1,2450
8315,17265,1290,2,9649
8316,17859,1563,1,15630
8317,24850,706,2,3175
8318,21924,392,5,15000
8319,10434,1665,1,8159
8320,17738,39,5,4745
8321,24696,2,4,13271
8322,25932,814,4,7979
8323,7822,1272,4,19214
8324,5949,1892,3,23899
8325,5960,163,2,16523
8326,5122,92,5,19269
8327,25298,28,2,13838
8328,2275,818,3,10623
8329,25486,1885,1,8536
8330,9237,1416,4,8530
8331,16574,62,5,15779
8332,12218,591,1,3753
8333,2166,1610,5,24443
8334,29597,521,1,10977
8335,19411,329,5,17813
8336,26563,1527,5,12462
8337,18717,564,4,12403
8338,1937,961,4,18223
8339,29715,342,5,11637
8340,15155,1692,1,10282
8341,16403,1820,1,6717
8342,12976,1013,2,11765
8343,19607,358,3,17688
8344,6303,1909,4,3913
8345,4577,368,3,7324
8346,19219,1199,1,2349
8347,1620,798,1,14284
8348,6248,950,1,3140
8349,4391,1413,1,15964
8350,20111,1503,1,2620
8351,5942,1654,1,7935
8352,25191,1427,2,4769
8353,4506,1065,2,3389
8354,22756,543,2,20194
8355,12061,759,3,24338
8356,2960,1644,2,19461
8357,26690,646,4,8986
8358,13051,314,2,8475
8359,5366,1517,4,9194
8360,16581,1594,5,18333
8361,17716,366,3,7642
8362,29314,899,5,2798
8363,6611,1098,4,4035
8364,19435,1208,2,12324
8365,24981,1804,5,21829
8366,24972,1026,5,5430
8367,7837,1288,2,13307
8368,21758,1293,2,24003
8369,2799,1020,1,12671
8370,24778,1020,5,7248
8371,3050,648,5,16795
8372,1845,1450,2,7941
8373,7708,426,1,21884
8374,15290,734,2,21309
8375,1426,1045,4,14761
8376,2208,1882,3,22303
8377,8295,1023,4,24067
8378,18663,236,2,16616
8379,15573,1149,4,15848
8380,22720,1751,1,13965
8381,13909,1375,5,6509
8382,19638,852,5,13558
8383,7890,807,3,17051
8384,12076,374,2,19795
8385,15184,1665,4,14032
8386,15622,1503,5,2449
8387,15401,1176,3,22427
8388,27867,1360,4,23733
8389,24435,1354,1,8241
8390,18334,588,3,24818
8391,29132,1722,1,10775
8392,8228,1409,2,4450
8393,29492,14,3,22471
8394,25171,428,4,22676
8395,23253,1652,2,7711
8396,19764,574,4,18886
8397,24788,904,1,7048
8398,15969,442,4,20791
8399,3124,982,4,1944
8400,28656,662,5,16817
8401,8215,283,1,15981
8402,9581,6,5,6853
8403,19186,602,3,3007
8404,5201,580,1,1635
8405,26422,348,4,13559
8406,4104,437,1,1834
8407,4877,1559,4,2463
8408,18968,42,4,23669
8409,24928,49,5,13868
8410,29169,166,5,14790
8411,15071,434,4,7228
8412,10968,1034,5,19670
8413,9299,1374,3,2587
8414,28499,882,4,4004
8415,21535,263,4,5890
